index,signal,label
1,1.664124 2.350464 2.667236 2.399902 1.415405 0.091248 -1.283264 -1.928711 -1.715698 -0.873718 0.010376 0.509644 0.688171 0.739441 0.762329 0.794067 0.818787 0.827026 0.798035 0.742798 0.692444 0.658569 0.653687 0.673828 0.708313 0.733643 0.741577 0.734558 0.749512 0.743408 0.744324 0.733337 0.737000 0.734863 0.733337 0.728149 0.740051 0.736084 0.738831 0.740967 0.739746 0.732422 0.737915 0.734863 0.737000 0.747681 0.742187 0.739441 0.738525 0.728760 0.719604 0.714722 0.716553 0.712585 0.706787 0.713196 0.717468 0.721436 0.726013 0.737000 0.728760 0.715027 0.722961 0.741272 0.735474 0.724182 0.719299 0.731201 0.735474 0.742187 0.729065 0.744019 0.754395 0.748291 0.707397 0.686035 0.700073 0.730591 0.727539 0.718994 0.719299 0.729065 0.736084 0.730591 0.718384 0.721741 0.733643 0.734558 0.718994 0.718079 0.714111 0.719299 0.720215 0.710144 0.706177 0.731201 0.730591 0.733032 0.730591 0.738220 0.730286 0.708618 0.718689 0.721130 0.711060 0.708008 0.720215 0.708923 0.717163 0.715027 0.726929 0.725098 0.720215 0.721436 0.730896 0.718689 0.718689 0.721741 0.720215 0.721436 0.722046 0.727234 0.727539 0.731812 0.729370 0.725098 0.712891 0.708313 0.713501 0.722351 0.725403 0.737915 0.746460 0.746460 0.735779 0.726013 0.721436 0.729980 0.806580 0.838928 0.804749 0.700073 0.608521 0.592041 0.662842 0.708313 0.712585 0.722961 0.746155 0.753174 0.743713 0.729370 0.723572 0.727539 0.721741 0.708923 0.703430 0.710144 0.700073 0.705872 0.708313 0.708313 0.700378 0.704041 0.718384 0.723572 0.727539 0.722046 0.724792 0.729065 0.727539 0.715332 0.715332 0.725098 0.727844 0.725708 0.727539 0.726318 0.740967 0.735168 0.731201 0.728760 0.725098 0.726929 0.731506 0.720825 0.714111 0.733032 0.736389 0.733337 0.727539 0.744629 0.742187 0.742493 0.733032 0.727844 0.734558 0.724182 0.710144 0.718079 0.732117 0.717163 0.718689 0.731506 0.722656 0.716553 0.729370 0.729370 0.730591 0.735474 0.736389 0.739746 0.744019 0.742798 0.734863 0.723877 0.714417 0.717773 0.729065 0.728760 0.739746 0.732727 0.737000 0.733337 0.742493 0.741577 0.734863 0.710144 0.712891 0.715637 0.717163 0.725098 0.722961 0.743713 0.755005 0.756226 0.722046 0.697632 0.694580 0.715942 0.725708 0.731812 0.736084 0.742493 0.748901 0.740967 0.741272 0.727844 0.723267 0.711365 0.712280 0.718689 0.730286 0.728149 0.724792 0.726624 0.730591 0.729370 0.725708 0.736084 0.735779 0.735779 0.726318 0.733948 0.750427 0.753784 0.747375 0.750732 0.758972 0.751038 0.718079 0.707092 0.701904 0.711670 0.728455 0.723877 0.720215 0.733948 0.752563 0.742187 0.736084 0.731506 0.748291 0.753174 0.737000 0.734253 0.736694 0.746155 0.752258 0.736389 0.724792 0.721436 0.729370 0.745239 0.743103 0.735168 0.736389 0.743713 0.732422 0.728149 0.730591 0.736084 0.729065 0.730896 0.736084 0.732422 0.727539 0.727539 0.734558 0.730896 0.729980 0.739441 0.742798 0.740967 0.744629 0.752563 0.774841 0.860596 0.992126 0.996704 0.839233 0.635071 0.662231 1.045227 2.207031 3.244019 3.303833 2.300110 0.334167 -1.535645 -2.063599 -1.916504 -0.670776 0.205078 0.601807 0.726929 0.758057 0.768433 0.771179 0.777283 0.761108 0.759277 0.758972 0.750732 0.753784 0.757141 0.773010 0.769348 0.773315 0.770264 0.763550 0.761719 0.763245 0.757446 0.759583 0.762939 0.763245 0.755615 0.763550 0.770874 0.763245 0.757141 0.759583 0.781250 0.773926 0.765076 0.771179 0.771484 0.763550 0.762329 0.759277 0.767822 0.771179 0.774841 0.788574 0.800781 0.802002 0.787659 0.770569 0.776978 0.783997 0.756836 0.717773 0.714111 0.714111 0.748596 0.765991 0.777588 0.797424 0.810547 0.786438 0.744019 0.716858 0.699158 0.731812 0.766296 0.768738 0.744934 0.756836 0.772400 0.762329 0.758667 0.773315 0.760803 0.753174 0.761719 0.769043 0.763245 0.760498 0.768738 0.765686 0.758972 0.759888 0.771484 0.766602 0.765686 0.758972 0.756836 0.755005 0.756531 0.758362 0.758972 0.753479 0.758057 0.778198 0.770569 0.777893 0.790100 0.788574 0.767212 0.759277 0.757141 0.756836 0.766602 0.770569 0.767212 0.748901 0.731812 0.726318 0.727844 0.729675 0.743713 0.758667 0.777283 0.779419 0.794678 0.828247 0.827332 0.800476 0.744324 0.718384 0.718079 0.713501 0.708008 0.706482 0.719299 0.734253 0.748596 0.751038 0.762024 0.754700 0.745239 0.754395 0.779114 0.765991 0.752869 0.746155 0.751343 0.756226 0.750732 0.734863 0.746765 0.760803 0.765991 0.769043 0.786133 0.813599 0.800171 0.762329 0.728149 0.698547 0.722656 0.762024 0.768127 0.767212 0.757446 0.753479 0.771790 0.765686 0.753479 0.756226 0.770264 0.780029 0.772400 0.754089 0.753784 0.773315 0.767517 0.755615 0.759583 0.772095 0.763855 0.759583 0.754700 0.755005 0.755005 0.767517 0.772705 0.762939 0.762634 0.767212 0.777588 0.776367 0.779419 0.775146 0.777283 0.772095 0.765076 0.759277 0.761108 0.762939 0.767517 0.773010 0.769348 0.769653 0.771790 0.773621 0.765686 0.765686 0.766602 0.783997 0.794373 0.791321 0.794067 0.794983 0.792236 0.768433 0.754700 0.744324 0.737000 0.723572 0.726013 0.737915 0.748901 0.747375 0.750732 0.761414 0.758972 0.766602 0.762634 0.772705 0.777893 0.784912 0.789185 0.802002 0.807800 0.797119 0.776062 0.762024 0.753784 0.753784 0.751038 0.753479 0.764465 0.774231 0.775757 0.775452 0.777283 0.777893 0.780334 0.788879 0.799561 0.787048 0.755920 0.742187 0.739746 0.761108 0.772095 0.771790 0.769348 0.774841 0.774231 0.781860 0.777588 0.780029 0.778198 0.787659 0.785522 0.783386 0.774536 0.772095 0.797424 0.777588 0.767212 0.767517 0.778503 0.784302 0.772095 0.778809 0.811768 0.815735 0.819702 0.830994 0.819397 0.776367 0.745239 0.733643 0.722046 0.722961 0.742798 0.766602 0.770264 0.773315 0.784302 0.781555 0.779419 0.782776 0.791931 0.787048 0.778503 0.767822 0.768738 0.767517 0.770569 0.773926 0.769653 0.766602 0.769043 0.775757 0.776672 0.772400 0.776978 0.783997 0.783691 0.784912 0.784302 0.781860 0.770569 0.778198 0.780334 0.779724 0.782776 0.783081 0.785522 0.786133 0.783386 0.771484 0.774231 0.781555 0.777893 0.776367 0.784912 0.794678 0.777588 0.767822 0.773315 0.773621 0.772705 0.772095 0.777283 0.784912 0.775757 0.773315 0.778198 0.789185 0.789795 0.778809 0.786133 0.796814 0.785828 0.758362 0.771179 0.785522 0.785217 0.770569 0.765686 0.763550 0.782471 0.793762 0.773010 0.769348 0.777283 0.780334 0.799561 0.780640 0.769043 0.778809 0.786438 0.792236 0.775146 0.766602 0.775146 0.782776 0.785217 0.783691 0.773010 0.783691 0.786438 0.783691 0.787354 0.795288 0.795898 0.772705 0.772705 0.790100 0.791931 0.772400 0.793152 0.802002 0.801086 0.797119 0.793152 0.782471 0.781860 0.784912 0.781555 0.778809 0.774841 0.777283 0.796204 0.791626 0.784912 0.786743 0.793762 0.790405 0.785217 0.791016 0.790710 0.787659 0.792236 0.790100 0.785217 0.784302 0.778503 0.774536 0.774536 0.780334 0.784302 0.773010 0.781555 0.791321 0.803223 0.795898 0.780640 0.770874 0.774536 0.787354 0.785217 0.792542 0.791016 0.786438 0.790100 0.790100 0.789490 0.793762 0.802917 0.805054 0.801392 0.797729 0.807190 0.808105 0.801086 0.790100 0.791931 0.794067 0.793762 0.791016 0.791321 0.802612 0.809937 0.799866 0.794067 0.798950 0.804138 0.793762 0.795898 0.794983 0.799866 0.812378 0.805969 0.798645 0.807190 0.809631 0.805664 0.801086 0.782166 0.780640 0.791016 0.785217 0.795898 0.798340 0.796204 0.790405 0.787354 0.774231 0.762939 0.787964 0.802307 0.802612 0.792542 0.808716 0.807190 0.784912 0.801086 0.823975 0.815430 0.801086 0.805359 0.794678 0.793762 0.795898 0.803833 0.795288 0.787659 0.787964 0.808716 0.885620 0.988464 1.018066 0.913086 0.748901 0.605774 0.576172 0.642700 0.731812 0.774231 0.792542 0.786133 0.784607 0.796814 0.814209 0.834961 0.836182 0.838318 0.836182 0.830078 0.835266 0.848999 0.850525 0.834961 0.838623 0.845947 0.840759 0.832825 0.821228 0.805969 0.765991 0.737305 0.722351 0.731506 0.735474 0.763245 0.822144 0.900269 0.938416 0.909119 0.793457 0.665283 0.604248 0.599670 0.650635 0.726318 0.774231 0.781860 0.789490 0.808411 0.820923 0.814209 0.795898 0.790100 0.811462 0.825195 0.800781 0.803223 0.813904 0.813293 0.800476 0.795288 0.782166 0.797729 0.795898 0.798035 0.800171 0.801086 0.819092 0.824890 0.813599 0.791016 0.808105 0.838623 0.886536 0.913696 0.893555 0.848999 0.787964 0.711975 0.685730 0.719299 0.771790 0.804443 0.804138 0.812683 0.823669 0.803223 0.790405 0.797424 0.816956 0.814209 0.821533 0.821533 0.814819 0.808411 0.815430 0.811157 0.812378 0.799255 0.808105 0.810547 0.813904 0.810547 0.815735 0.817871 0.816650 0.813599 0.807190 0.802917 0.799255 0.812988 0.822449 0.798035 0.795288 0.798645 0.803528 0.812073 0.819702 0.833130 0.820618 0.813599 0.820007 0.831909 0.834045 0.823975 0.816040 0.823669 0.822449 0.807190 0.811157 0.815430 0.803528 0.774231 0.769653 0.780334 0.790405 0.804443 0.813599 0.819092 0.813599 0.820312 0.820007 0.820007 0.823364 0.831604 0.831299 0.824280 0.828552 0.827637 0.817261 0.815125 0.827026 0.823364 0.823364 0.828857 0.825500 0.829163 0.830078 0.820312 0.809021 0.823669 0.822449 0.817871 0.820923 0.812073 0.823975 0.825806 0.820312 0.826416 0.842285 0.839844 0.836182 0.827637 0.815430 0.815735 0.825500 0.822449 0.802917 0.813904 0.819092 0.823669 0.822144 0.829773 0.841675 0.824280 0.823669 0.837708 0.831909 0.825500 0.840149 0.841370 0.840759 0.842285 0.837097 0.835876 0.818481 0.809326 0.805664 0.807190 0.807495 0.815735 0.822449 0.824585 0.837097 0.853271 0.884094 0.916443 0.940552 0.936584 0.902100 0.847778 0.794678 0.751038 0.705261 0.683594 0.695496 0.729675 0.762634 0.777588 0.791931 0.807190 0.822754 0.820923 0.813599 0.815735 0.813904 0.816650 0.815430 0.830994 0.832214 0.834961 0.850830 0.838623 0.823975 0.807495 0.811768 0.800476 0.800781 0.806274 0.816040 0.820312 0.818176 0.814819 0.833130 0.853271 0.834656 0.821838 0.828857 0.840454 0.836792 0.824890 0.819397 0.837708 0.840454 0.815430 0.813904 0.823364 0.831299 0.825500 0.823364 0.826111 0.836182 0.837708 0.825806 0.816650 0.826721 0.835876 0.837708 0.828552 0.815735 0.832214 0.848694 0.838013 0.832825 0.835266 0.837097 0.848694 0.836182 0.814209 0.832520 0.840759 0.832520 0.817261 0.832214 0.843506 0.831909 0.831604 0.844727 0.834961 0.823059 0.843506 0.848389 0.841980 0.837402 0.839233 0.838013 0.834351 0.835571 0.831604 0.834351 0.831299 0.834961 0.832825 0.840759 0.838013 0.842590 0.836182 0.831909 0.843811 0.862122 0.864258 0.855103 0.835876 0.825500 0.834045 0.854492 0.914612 0.971069 0.927734 0.830078 0.737000 0.718079 0.765991 0.813904 0.820618 0.823669 0.838013 0.841980 0.847778 0.847168 0.849304 0.832214 0.830383 0.831299 0.840454 0.838928 0.845032 0.845642 0.848694 0.848694 0.837097 0.852661 0.854797 0.847778 0.845947 0.849915 0.840759 0.832520 0.832214 0.840149 0.856323 0.855408 0.852051 0.852966 0.857239 0.859985 0.856018 0.846558 0.846863 0.850525 0.843201 0.851440 0.842590 0.838623 0.843811 0.850830 0.848083 0.847778 0.845032 0.853577 0.851440 0.849915 0.853882 0.864563 0.861511 0.865784 0.849304 0.843506 0.856018 0.843811 0.830688 0.846863 0.866089 0.853882 0.847168 0.838013 0.827026 0.827026 0.838928 0.870972 0.892334 0.908813 0.906067 0.865479 0.819397 0.803528 0.801697 0.819397 0.839233 0.848999 0.848694 0.845947 0.852051 0.854492 0.862427 0.847778 0.838013 0.830994 0.829468 0.840759 0.847778 0.850525 0.846558 0.852051 0.858459 0.858154 0.844727 0.851135 0.859375 0.863647 0.848083 0.838928 0.852051 0.857849 0.851746 0.857544 0.866699 0.864563 0.867920 0.880127 0.916443 0.935364 0.906677 0.836792 0.769043 0.765076 0.797424 0.839844 0.860291 0.869141 0.859985 0.864868 0.879822 0.877686 0.861816 0.870361 0.883484 0.867310 0.851135 0.850830 0.880127 0.908813 0.915527 0.877686 0.846558 0.815735 0.809021 0.820618 0.831909 0.838623 0.848083 0.865784 0.853882 0.852051 0.861816 0.873108 0.849915 0.826721 0.824585 0.837402 0.845947 0.845642 0.836182 0.842285 0.857544 0.861816 0.855408 0.857544 0.862427 0.866699 0.867920 0.870972 0.878296 0.879822 0.857239 0.859985 0.872192 0.872192 0.867004 0.877075 0.869141 0.853577 0.861816 0.872192 0.866699 0.861816 0.867920 0.874023 0.873108 0.867920 0.864258 0.863647 0.860596 0.860901 0.864258 0.866089 0.857849 0.856018 0.860291 0.861816 0.859375 0.866089 0.867310 0.873108 0.874939 0.879517 0.879822 0.869751 0.872803 0.867310 0.863647 0.875244 0.871887 0.870667 0.870667 0.860901 0.852966 0.864563 0.876465 0.871277 0.871887 0.869751 0.875854 0.880127 0.874634 0.875854 0.882263 0.868835 0.851440 0.863647 0.877686 0.874329 0.882568 0.894775 0.891418 0.881653 0.869141 0.867004 0.876465 0.895996 0.891724 0.883789 0.889893 0.916138 0.958862 0.943909 0.949402 0.954895 0.906067 0.863342 0.809937 0.791931 0.814209 0.802307 0.813599 0.852356 0.867310 0.874329 0.882568 0.877075 0.865479 0.869751 0.873718 0.871887 0.863953 0.872803 0.885925 0.894470 0.872803 0.873718 0.893555 0.893555 0.870972 0.870972 0.877380 0.880737 0.873413 0.879517 0.891724 0.892334 0.897217 0.910645 0.909424 0.881653 0.875549 0.913086 0.953064 0.967712 0.932007 0.859070 0.794067 0.794373 0.851440 0.910034 0.931091 0.902405 0.877075 0.832520 0.846558 0.874634 0.892334 0.873718 0.854492 0.852966 0.870056 0.890808 0.891113 0.887146 0.883789 0.881653 0.895081 0.911255 0.920410 0.927124 0.929260 0.909119 0.900269 0.871582 0.834045 0.818787 0.826416 0.844116 0.891113 0.934753 0.960083 0.950623 0.921021 0.884399 0.837708 0.821533 0.823059 0.845337 0.845947 0.853271 0.851746 0.872498 0.878296 0.872803 0.878601 0.895081 0.896912 0.883179 0.874329 0.881653 0.893555 0.899658 0.887756 0.877991 0.895386 0.903320 0.889893 0.875549 0.882568 0.905762 0.907898 0.895996 0.892944 0.899963 0.917969 0.928040 0.911865 0.902710 0.900574 0.893555 0.917969 0.908203 0.879822 0.876465 0.892639 0.883484 0.874329 0.881348 0.890503 0.881042 0.877380 0.885315 0.891418 0.894165 0.912476 0.953369 0.964355 0.979614 0.956421 0.901184 0.837708 0.803223 0.820923 0.861816 0.887451 0.903320 0.910034 0.913086 0.910339 0.907288 0.913391 0.895996 0.897217 0.903931 0.901489 0.889893 0.899048 0.900879 0.900879 0.895996 0.907593 0.923767 0.910034 0.885315 0.858154 0.859985 0.865479 0.878906 0.891724 0.904541 0.921631 0.916443 0.912170 0.910645 0.913391 0.910034 0.910645 0.907288 0.915222 0.899353 0.886841 0.889587 0.902710 0.899048 0.884094 0.881042 0.900879 0.901489 0.890198 0.897827 0.904541 0.903015 0.883789 0.885925 0.891113 0.911560 0.921326 0.916138 0.919189 0.928040 0.925293 0.912781 0.918579 0.947876 0.950928 0.935059 0.939636 0.933533 0.921326 0.887146 0.855103 0.862122 0.863342 0.864868 0.888367 0.902710 0.899353 0.909119 0.911560 0.911255 0.898437 0.914612 0.937805 0.927734 0.907898 0.904236 0.917358 0.907593 0.893860 0.888672 0.911560 0.917969 0.904236 0.915833 0.927124 0.913391 0.922241 0.929871 0.919189 0.914307 0.902710 0.902405 0.904236 0.908813 0.914001 0.909729 0.911865 0.905457 0.915527 0.906982 0.908508 0.917664 0.924683 0.908203 0.905762 0.912170 0.915222 0.908203 0.909729 0.915833 0.922546 0.918579 0.913086 0.923157 0.924377 0.926208 0.920715 0.922241 0.916443 0.923462 0.910645 0.910950 0.911865 0.911255 0.910034 0.913391 0.917358 0.917053 0.919189 0.925293 0.928040 0.921021 0.922852 0.931091 0.923767 0.918884 0.922546 0.924072 0.918274 0.920715 0.927429 0.949707 0.936584 0.926514 0.920410 0.930481 0.927734 0.917969 0.905151 0.911255 0.917053 0.908508 0.892944 0.889282 0.901794 0.909119 0.913391 0.900574 0.905762 0.909729 0.920105 0.910339 0.903931 0.913696 0.928955 0.936584 0.921021 0.935364 0.965881 0.996704 0.982666 0.937195 0.871887 0.861816 0.867004 0.890808 0.902710 0.910034 0.928040 0.922852 0.909729 0.922241 0.935669 0.924377 0.946045 0.948181 0.914612 0.897827 0.914307 0.915527 0.921326 0.928650 0.938721 0.941772 0.936584 0.935669 0.938416 0.939636 0.953064 1.011658 1.086121 1.166077 1.170959 1.116638 0.998535 0.867920 0.789795 0.886841 1.094971 1.196594 1.094055 0.827332 0.547791 0.443726 0.554504 0.744629 0.882263 0.943909 0.969238 0.968323 0.966797 0.948181 0.925293 0.913696 0.908813 0.912476 0.902100 0.917053 0.917969 0.920105 0.924988 0.935669 0.936279 0.931396 0.936584 0.945740 0.952148 0.935669 0.940247 0.944824 0.939941 0.933228 0.942993 0.950317 0.941162 0.946045 0.946045 0.949402 0.953674 0.941772 0.941162 0.932007 0.942688 0.947266 0.948792 0.952148 0.950317 0.946655 0.938110 0.936890 0.938721 0.948181 0.952759 0.973206 0.994263 0.988464 0.967407 0.930786 0.896606 0.878296 0.903931 0.897217 0.914612 0.925293 0.931702 0.941467 0.933838 0.938110 0.950012 0.939941 0.929871 0.945435 0.941467 0.929260 0.944214 0.956421 0.935364 0.932007 0.943909 0.947266 0.950928 0.947876 0.950317 0.953369 0.951233 0.945129 0.941467 0.943909 0.935669 0.950623 0.942383 0.935669 0.940552 0.948792 0.944824 0.939636 0.945129 0.950012 0.954895 0.942688 0.940247 0.940247 0.946045 0.941162 0.941162 0.945740 0.946045 0.954590 0.956726 0.962524 0.961609 0.957947 0.944214 0.940857 0.937195 0.934753 0.932617 0.930176 0.932922 0.937805 0.953064 0.957031 0.960083 0.942993 0.947266 0.935669 0.939026 0.939026 0.941467 0.942688 0.924683 0.930786 0.940857 0.957031 0.946045 0.934753 0.944214 0.959778 0.959778 0.946655 0.946655 0.962219 0.968018 0.953064 0.943604 0.961914 1.138916 1.720886 3.371582 5.812378 6.446838 5.061646 1.434631 -2.539368 -4.733276 -4.794006 -2.768250 -0.555115 0.515442 0.881348 0.961304 0.993652 0.982056 0.962524 0.971985 0.991211 0.980835 0.965881 0.979004 0.990295 0.975037 0.973206 0.985107 0.977173 0.971985 0.993958 1.000061 0.980530 0.982666 0.984192 0.977478 0.973206 0.972595 0.977478 0.972900 0.971375 0.970764 0.970764 0.975037 0.979614 0.989075 1.008606 1.033936 1.049805 1.031189 1.011047 0.999451 0.985718 0.975037 0.952148 0.941772 0.943604 0.942993 0.928040 0.924377 0.942688 0.939331 0.942688 0.972595 1.010742 1.022949 1.012573 0.985718 0.962219 0.938721 0.935364 0.955200 0.974121 0.981445 0.974426 0.973206 0.968628 0.970459 0.970764 0.969238 0.975037 0.975952 0.970459 0.978088 0.979614 0.973816 0.971069 0.968933 0.963135 0.969543 0.969543 0.966797 0.987854 0.990295 0.986328 0.976562 0.975342 0.975342 0.969849 0.964355 0.971069 0.976868 0.976868 0.974121 0.970154 0.984497 0.987854 0.976868 0.966797 0.962830 0.945435 0.953064 0.950928 0.960999 0.966492 0.990601 0.994568 0.990295 0.965881 0.965271 0.973511 0.965576 0.935364 0.951538 0.968018 0.963135 0.960999 0.964661 0.965271 0.963745 0.976868 0.976562 0.969849 0.977173 0.986938 0.993652 0.985718 0.989685 0.993652 0.997009 0.990601 0.979004 0.957336 0.934448 0.930481 0.937195 0.956116 0.958252 0.954895 0.952454 0.947876 0.948486 0.957947 0.963440 0.971985 0.966797 0.963440 0.964355 0.967407 0.962219 0.975037 0.969849 0.970154 0.969849 0.970459 0.981750 1.022034 1.078491 1.095581 1.066895 1.000366 0.913391 0.869751 0.865173 0.877991 0.923157 0.985107 1.023865 1.040955 1.016846 0.988770 0.939636 0.895691 0.884705 0.905151 0.914307 0.914307 0.935059 0.958557 0.980530 0.970154 0.960999 0.971985 0.990295 0.969849 0.953369 0.967102 0.977173 0.970764 0.951233 0.953979 0.971069 0.982361 0.965881 0.956726 0.963135 0.975342 0.985107 0.973511 0.958862 0.963135 0.968018 0.975952 0.971985 0.954590 0.972290 0.981445 0.973816 0.962219 0.967102 0.971680 0.981445 0.975952 0.972900 0.986328 0.989990 0.977783 0.975342 0.986633 0.964661 0.957031 0.967102 0.957947 0.957336 0.978088 0.980225 0.970764 0.970459 0.982971 0.983276 0.974426 0.980225 0.984497 0.980530 0.972290 0.973816 0.973511 0.971680 0.979309 0.987549 0.972595 0.963135 0.963135 0.977173 0.971985 0.968323 0.963745 0.973206 0.979309 0.971985 0.969238 0.975952 0.979919 0.968018 0.971680 0.981445 0.990601 0.986938 0.981750 0.980530 0.973511 0.964661 0.950623 0.954590 0.960388 0.960999 0.962219 0.980530 0.973816 0.975952 0.973206 0.980835 0.983887 0.975952 0.980530 0.986633 0.981750 0.974731 0.982666 0.982666 0.980530 0.979309 0.984192 0.978088 0.981445 0.982971 0.986328 0.979919 0.988159 0.977478 0.968323 0.979614 0.978394 0.981140 0.986328 0.984192 0.974731 0.988159 1.018372 1.210937 1.876526 3.466797 5.635071 6.374817 5.195618,1
